reseña,oraciones_tokenizadas,rating,cluster
"Compré esta y la versión para niños pasadas las Navidades. Carece de energía y almacenamiento para ser útil a menos que solo quiera leer libros. No malgastes dinero en este producto. La versión para niños es un buen ideal, pero cargar las aplicaciones, cuando funcionan, lleva una eternidad. Cuando trabajan, los niños los disfrutan. Así que lo considero un éxito y un error. Cancelaré la suscripción tan pronto como termine mi año gratuito. No gastar dinero en ello.","['compré esta y la versión para niños pasadas las navidades . carece de energía y almacenamiento para ser útil a menos que solo quiera leer libros . no malgastes dinero en este producto . la versión para niños es un buen ideal , pero cargar las aplicaciones , cuando funcionan , lleva una eternidad . cuando trabajan , los niños los disfrutan . así que lo considero un éxito y un error . cancelaré la suscripción tan pronto como termine mi año gratuito . no gastar dinero en ello .']",1.0,1
Nunca volveré a comprar esto muy barato ni con un centavo,['nunca volveré a comprar esto muy barato ni con un centavo'],1.0,1
"Lo odié ! ¡Tienes que comprar todo en Amazon! ¡Lo devolví en un par de días! ¡Tengo el roku, mucho mejor!","['lo odié ! tienes que comprar todo en amazon ! lo devolví en un par de días ! tengo el roku , mucho mejor !']",1.0,1
"Lo compré el Black Friday cuando costaba $30. Parecía que los controles parentales serían buenos para mis hijos. no estoy vendido Si bien puedo descargar la tienda de Google Play, no puedes acceder a nada que descargues desde la seguridad de la cuenta del niño. Además, 8 GB es prácticamente inútil.","['lo compré el black friday cuando costaba $ treinta . parecía que los controles parentales serían buenos para mis hijos . no estoy vendido si bien puedo descargar la tienda de google play , no puedes acceder a nada que descargues desde la seguridad de la cuenta del niño . además , ocho gb es prácticamente inútil .']",1.0,1
Solo tengo este Amazon Fire Hd8 desde el 6 de diciembre de 2016 y ya dejó de cargar.,['solo tengo este amazon fire hd8 desde el seis de diciembre de dos mil dieciséis y ya dejó de cargar .'],1.0,1
No sé por qué esto no estaría incluido con el kindle. Es como vender un electrodoméstico sin todas las piezas.,['no sé por qué esto no estaría incluido con el kindle . es como vender un electrodoméstico sin todas las piezas .'],1.0,1
no me gustó Muchos aparecen TODO EL TIEMPO. No lo recomiendo en absoluto,['no me gustó muchos aparecen todo el tiempo . no lo recomiendo en absoluto'],1.0,1
"Esto está bien, siempre y cuando no espere que lo sea o tenga cosas (aplicaciones y juegos) como Samsung o Apple porque no es así. Tiene su propia linea de ****","['esto está bien , siempre y cuando no espere que lo sea o tenga cosas ( aplicaciones y juegos ) como samsung o apple porque no es así . tiene su propia linea de * * * *']",1.0,0
"No se conectaría con ninguno de mis elementos domésticos inteligentes, no entendería algunos comandos","['no se conectaría con ninguno de mis elementos domésticos inteligentes , no entendería algunos comandos']",1.0,1
"El artículo estuvo a la venta durante el período de Navidad a un precio excelente. Lo llevé a casa y cuando lo cargué, la parte posterior de la tableta se puso muy caliente al tacto y la duración de la batería se redujo drásticamente. Lo dejé solo, lo intenté de nuevo, esta vez sin problemas. Cuatro días después, hizo lo mismo cuando lo estaba cargando nuevamente. Lo devolví para un reembolso.","['el artículo estuvo a la venta durante el período de navidad a un precio excelente . lo llevé a casa y cuando lo cargué , la parte posterior de la tableta se puso muy caliente al tacto y la duración de la batería se redujo drásticamente . lo dejé solo , lo intenté de nuevo , esta vez sin problemas . cuatro días después , hizo lo mismo cuando lo estaba cargando nuevamente . lo devolví para un reembolso .']",1.0,1
"La mesa en general estaba bien, pero después de 30 días no funcionaba, y no había garantía después de 30 para Best Buy, así que desperdicié 30 para nada.","['la mesa en general estaba bien , pero después de treinta días no funcionaba , y no había garantía después de treinta para best buy , así que desperdicié treinta para nada .']",1.0,1
Compré esto para mi hija durante las vacaciones y después de cuatro meses de uso ya no cargaría. También probé otros cargos y definitivamente es la tableta. Ahora tengo que pasar por la molestia de ver si todavía puedo reemplazarlo bajo garantía.,['compré esto para mi hija durante las vacaciones y después de cuatro meses de uso ya no cargaría . también probé otros cargos y definitivamente es la tableta . ahora tengo que pasar por la molestia de ver si todavía puedo reemplazarlo bajo garantía .'],1.0,1
"Esta cosa tiene problemas importantes de conectividad, ahorre su dinero y espere una versión posterior.","['esta cosa tiene problemas importantes de conectividad , ahorre su dinero y espere una versión posterior .']",1.0,0
"Compré esto para reemplazar un Kindle Fire 7"" HDX de 3 años que acababa de caer al suelo. Entré en pánico, así que después de investigar un par de horas elegí esta tableta. Solo para estar seguro Obtuve 16 GB adicionales de memoria. Instalé un par de juegos (ninguno de ellos consume mucha memoria) y una aplicación de libro de cocina, además de descargar un par de libros y diccionarios. Honestamente puedo decir que esta es la tableta más lenta que he probado. tenía. Simplemente rotar la pantalla toma de 7 a 10 segundos, y eso es si solo hay una aplicación abierta. Abrir un libro o una revista puede tomar medio minuto, y Dios te ayude si quieres cambiar entre una receta y una revista mientras estás re cocinando! Amazon obviamente está más preocupado por mostrarle ofertas especiales y aplicaciones constantes que tener clientes satisfechos. Dado que no hay otras tabletas Fire disponibles por el motivo que sea (¿tal vez están siendo descontinuadas?) Lo reemplazaré con un iPad o una tableta Galaxy.","['compré esto para reemplazar un kindle fire siete "" hdx de tres años que acababa de caer al suelo . entré en pánico , así que después de investigar un par de horas elegí esta tableta . solo para estar seguro obtuve dieciséis gb adicionales de memoria . instalé un par de juegos ( ninguno de ellos consume mucha memoria ) y una aplicación de libro de cocina , además de descargar un par de libros y diccionarios . honestamente puedo decir que esta es la tableta más lenta que he probado . tenía . simplemente rotar la pantalla toma de siete a diez segundos , y eso es si solo hay una aplicación abierta . abrir un libro o una revista puede tomar medio minuto , y dios te ayude si quieres cambiar entre una receta y una revista mientras estás re cocinando ! amazon obviamente está más preocupado por mostrarle ofertas especiales y aplicaciones constantes que tener clientes satisfechos . dado que no hay otras tabletas fire disponibles por el motivo que sea ( ¿ tal vez están siendo descontinuadas ? ) lo reemplazaré con un ipad o una tableta galaxy .']",1.0,1
"Recibí esta tableta para Navidad y solo la usé un día. Al día siguiente no pude usarlo, seguía fallando. Cuando lo recibí, la caja estaba abierta y tenía una etiqueta de inspección en la caja, supongo que eso es lo que hace Best Buy. Creo que alguien lo cambió. Lo llevé a Best Buy para ver si alguien podía arreglarlo y me dijeron que costaría $200 arreglarlo o llamar a Amazon. ¿Por qué pagaría $200 para arreglar una tableta que costaba $40? Amazon está reemplazando mi defectuoso de forma gratuita después de muchos intentos de arreglarlo.","['recibí esta tableta para navidad y solo la usé un día . al día siguiente no pude usarlo , seguía fallando . cuando lo recibí , la caja estaba abierta y tenía una etiqueta de inspección en la caja , supongo que eso es lo que hace best buy . creo que alguien lo cambió . lo llevé a best buy para ver si alguien podía arreglarlo y me dijeron que costaría $ doscientos arreglarlo o llamar a amazon . ¿ por qué pagaría $ doscientos para arreglar una tableta que costaba $ cuarenta ? amazon está reemplazando mi defectuoso de forma gratuita después de muchos intentos de arreglarlo .']",1.0,1
Siento que me han mentido por completo sobre este dispositivo. A pesar de las revisiones que afirman un modo de manos libres que no existe en la configuración. Acabo de descargar la aplicación por primera vez hoy y no hay una opción de manos libres para habilitar en la configuración. Y Pandora dijo que no está disponible en los EE. UU. en este grifo de Amazon. Gracias por arruinar un cumpleaños Amazon,['siento que me han mentido por completo sobre este dispositivo . a pesar de las revisiones que afirman un modo de manos libres que no existe en la configuración . acabo de descargar la aplicación por primera vez hoy y no hay una opción de manos libres para habilitar en la configuración . y pandora dijo que no está disponible en los ee. uu. en este grifo de amazon . gracias por arruinar un cumpleaños amazon'],1.0,1
"El control remoto Bluetooth de Amazon suministrado no se emparejará con la unidad principal. Este es el segundo que compro con el mismo problema. Volver a emparejar el control remoto es bastante simple según las instrucciones, pero fue en vano. Tuve que usar un control remoto de Android con un dongle USB para operar la unidad. Pasando por las baterías como un loco tratando de que se emparejen a no más de tres pulgadas de la unidad principal.","['el control remoto bluetooth de amazon suministrado no se emparejará con la unidad principal . este es el segundo que compro con el mismo problema . volver a emparejar el control remoto es bastante simple según las instrucciones , pero fue en vano . tuve que usar un control remoto de android con un dongle usb para operar la unidad . pasando por las baterías como un loco tratando de que se emparejen a no más de tres pulgadas de la unidad principal .']",1.0,1
